Country,City,AQI_Value,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2,AQI_Category
India,Habra,-0.10966227656417249,0.0,Good,0.17817100399841548,Moderate,1.4704072218612012,Good,-0.01682360031524343,L4,2.0267538113218504,Very Unhealthy
Colombia,Guarne,2.6410755450584844,0.0,,0.17817100399841548,Good,-0.2811292196476039,Good,2.313142816607955,L2,0.8266841696371324,Unhealthy for Sensitive Groups
India,Badvel,2.6410755450584844,0.0,Good,0.35689904531259425,Good,-0.8649747001505389,Good,2.313142816607955,L2,0.12977306244047085,Unhealthy for Sensitive Groups
Russian Federation,Chernyshevsk,-1.0265748837717248,0.0,Good,0.35689904531259425,Good,-0.8649747001505389,Good,-1.8899338570574227,L0,0.5672350682699191,Good
South Africa,Thabazimbi,1.724162937850932,0.0,,0.17817100399841548,Good,1.4704072218612012,Good,1.5364873443002223,L1,2.476469985256075,Moderate
India,Ahmadabad,-0.10966227656417249,0.0,Good,0.9824471899122199,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,0.25657196851291486,Unhealthy
Italy,Travagliato,0.5375701520529232,0.0,Good,0.6249911072838624,Good,0.886561741358266,Good,0.5314037919019797,L1,1.0298621724839552,Moderate
Guatemala,Santa Lucia Milpas Altas,2.04777915215948,0.0,Good,-1.9665654917717297,Good,-0.2811292196476039,Good,1.810601040408834,L1,1.097993805657831,Moderate
Russian Federation,Naryan Mar,-1.404127133798364,0.0,Good,-0.26864909928703146,Good,-0.8649747001505389,Good,-1.7985626250212188,L0,1.0384867170945808,Good
Mexico,Paso Del Macho,-0.10966227656417249,0.0,Good,-2.502749615714266,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,1.0816433574293802,Unhealthy
Philippines,San Nicolas,0.5375701520529232,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,0.5314037919019797,L1,-0.6935583832839591,Moderate
Serbia,Sid,0.5375701520529232,0.0,Good,1.4292672931976669,Good,-0.2811292196476039,Good,0.5314037919019797,L1,0.6683085473414337,Moderate
,Caibarien,1.9399070807232974,0.0,Good,-0.626105181915389,Good,-0.2811292196476039,Good,1.71922980837263,L1,-0.7137704987148733,Moderate
Brazil,Camocim,-1.0265748837717248,0.0,Good,-0.9835612645437465,Good,-0.8649747001505389,Good,-0.7934790726229763,L0,-0.37163463176831274,Good
Brazil,Missao Velha,-0.8108307408993596,0.0,Good,-1.787837450457551,Good,0.886561741358266,Good,-0.6107366085505685,L0,0.768732660001189,Good
United States of America,Mayfield,0.9690584377976538,0.0,Good,1.8760873964831137,Good,-0.2811292196476039,Good,0.8968887200467952,L1,-0.5747195924330906,Moderate
Russian Federation,Borovskiy,-0.541150562308903,0.0,Good,-0.0005570373157632871,Good,-0.2811292196476039,Good,-0.3823085284600589,L0,-1.1218251222524442,Good
Uzbekistan,Mangit,-0.10966227656417249,0.0,Good,0.6249911072838624,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,0.3433135486508256,Unhealthy
India,Ranchi,-0.10966227656417249,0.0,Good,1.2505392518834881,Good,2.054252702364136,Good,-0.01682360031524343,L3,0.10007232704496388,Unhealthy
India,Surat,-0.10966227656417249,0.0,Good,-0.08992105797285267,Good,-0.8649747001505389,Good,-0.01682360031524343,L2,-2.6924596998284693,Unhealthy for Sensitive Groups
Brazil,Brumado,-1.943487490979277,0.0,Good,-1.6984734298004616,Good,-0.2811292196476039,Good,-1.5701345449307091,L0,-0.723985714388901,Good
Hungary,Salgotarjan,0.21395393774437538,0.0,Good,0.2675350246555049,Good,0.3027162608553311,Good,0.25729009579336815,L1,-0.17070013998967454,Moderate
United States of America,Zephyrhills,2.4792674379042103,0.0,Good,0.17817100399841548,Moderate,-0.2811292196476039,Good,-1.6158201609488112,L0,-1.5872640354760246,Moderate
Iran (Islamic Republic of),Bam,-0.10966227656417249,0.0,Good,1.1611752312263988,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,-0.8195947559125267,Unhealthy
India,Kudal,1.6162908664147495,0.0,Good,-0.626105181915389,Good,-0.8649747001505389,Good,1.4451161122640184,L1,-0.6440850041743044,Moderate
Poland,Milicz,-0.9726388480536334,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-0.7477934566048744,L0,-0.3847364991312246,Good
Russian Federation,Krasnouralsk,-1.4580631695164552,0.0,Good,-0.35801311994412083,Good,-0.8649747001505389,Good,-1.3873920808583013,L0,-0.14610215512289615,Good
Nigeria,Aba,-0.10966227656417249,0.0,Good,-2.0559295124288193,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,-0.006116074093974263,Unhealthy
Germany,Kamen,-0.16359831228226382,0.0,Good,0.35689904531259425,Good,0.3027162608553311,Good,-0.06250921633334536,L0,1.257598068876225,Good
Austria,Sankt Andra,1.5084187949785668,0.0,Good,0.2675350246555049,Good,-0.2811292196476039,Good,1.3537448802278145,L1,1.1121713116129532,Moderate
United States of America,Fairland,0.10608186630819275,0.0,Good,1.2505392518834881,Good,2.054252702364136,Good,0.1659188637571643,L1,0.6259629260442046,Moderate
Romania,Viseu De Sus,0.321826009180558,0.0,Good,0.8037191485980412,Good,-0.8649747001505389,Good,0.34866132782957204,L1,0.7717771513117927,Moderate
China,Baisha,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy,0.3027162608553311,Good,2.8613702088251785,L2,-1.1516278323169185,Unhealthy
Germany,Rutesheim,-0.10966227656417249,0.0,Good,-0.08992105797285267,Good,0.886561741358266,Good,-0.01682360031524343,L0,-0.8149378278761374,Good
France,Seclin,-0.21753434800035512,0.0,Good,-0.35801311994412083,Good,2.054252702364136,Good,-0.10819483235144729,L0,-0.4030128245438086,Good
Madagascar,Antananarivo,-1.2962550623621814,0.0,Good,-0.626105181915389,Good,-0.8649747001505389,Good,-1.021907152713486,L0,0.3937070627696366,Good
Italy,Sassari,-0.27147038371844645,0.0,Good,1.6079953345118456,Good,-0.2811292196476039,Good,-0.9305359206772821,L0,-0.06491899600453402,Good
Cuba,Los Palacios,0.8072503306433798,0.0,Good,0.17817100399841548,Good,0.3027162608553311,Good,0.7598318719924895,L1,0.62688845667385,Moderate
United States of America,Derby,-0.05572624084608118,0.0,Good,1.697359355168935,Good,0.3027162608553311,Good,0.028862015702858502,L1,0.7194335903474702,Moderate
Argentina,Mendoza,-0.37934245515462905,0.0,Good,0.17817100399841548,Good,1.4704072218612012,Good,-0.2452516804057531,L0,-1.280936569192142,Good
,Ponta Delgada,-1.6738073123888206,0.0,Good,-0.7154692025724784,Good,0.3027162608553311,Good,-1.752877009003117,L0,-0.33168313256449855,Good
Germany,Bruchkobel,-0.05572624084608118,0.0,Good,-0.17928507862994206,Good,-0.2811292196476039,Good,0.028862015702858502,L1,0.8143853650710892,Moderate
Bangladesh,Mathbaria,-0.10966227656417249,0.0,Good,0.4462630659696836,Good,0.3027162608553311,Good,-0.01682360031524343,L3,-0.6558382359127977,Unhealthy
Spain,Sanlucar La Mayor,-1.1883829909259986,0.0,Good,0.0888069833413261,Good,0.3027162608553311,Good,-1.1589640007677917,L0,-0.927373549829037,Good
Mexico,Atencingo,2.3174593307499367,0.0,Good,-1.9665654917717297,Good,-0.2811292196476039,Good,2.0390291204993436,L1,0.9315930734596978,Moderate
Greece,Nea Erithraia,2.425331402186119,0.0,Good,0.8930831692551305,Good,2.638098182867071,Good,2.1304003525355473,L1,0.24085340253456772,Moderate
United Kingdom of Great Britain and Northern Ireland,Littlehampton,-1.0805109194898161,0.0,Good,0.2675350246555049,Good,-0.2811292196476039,Good,-0.8391646886410782,L0,1.5054970449785687,Good
Switzerland,Binningen,1.885971045005206,0.0,,-0.35801311994412083,Good,0.886561741358266,Good,1.6735441923545282,L1,-0.39766799229276895,Moderate
China,Shitanjing,-0.10966227656417249,0.0,,0.8037191485980412,Good,2.054252702364136,Good,-0.01682360031524343,L4,-0.25427204784382884,Very Unhealthy
Switzerland,Kloten,0.10608186630819275,0.0,Good,0.535627086626773,Good,-0.2811292196476039,Good,0.1659188637571643,L1,0.11586939540542587,Moderate
United States of America,South Hill,0.2678899734624667,0.0,Good,-1.072925285200836,Good,-0.2811292196476039,Good,0.3029757118114701,L1,0.889992345995201,Moderate
Myanmar,Maymyo,0.9151224020795624,0.0,Good,-2.234657553742998,Good,0.3027162608553311,Good,0.8512031040286933,L1,0.7076454639093551,Moderate
Sweden,Helsingborg,-0.7029586694631769,0.0,Good,0.8930831692551305,Good,-0.8649747001505389,Good,-1.4330776968764034,L0,-0.6091660575568476,Good
Germany,Burbach,0.10608186630819275,0.0,Good,1.697359355168935,Good,-0.8649747001505389,Good,0.1659188637571643,L1,1.2042929864293974,Moderate
India,Seoni Malwa,-0.10966227656417249,0.0,Good,0.8037191485980412,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,1.0015723769067928,Unhealthy
Spain,Bailen,-0.7568947051812682,0.0,Good,-0.8048332232295677,Good,0.886561741358266,Good,-0.5650509925324666,L0,0.5301799437689567,Good
India,Maurawan,-0.10966227656417249,0.0,Good,0.17817100399841548,Moderate,3.221943663370006,Good,-0.01682360031524343,L3,1.4497213233570874,Unhealthy
China,Jinhua,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy for Sensitive Groups,-0.2811292196476039,Good,2.450199664662261,L2,0.5954192966545152,Unhealthy for Sensitive Groups
United States of America,Boca Raton,0.9151224020795624,0.0,,-1.341017347172104,Good,-0.2811292196476039,Good,0.8512031040286933,L1,-1.3106856534795317,Moderate
Romania,Adjud,-0.8647667766174508,0.0,Good,0.6249911072838624,Good,-0.8649747001505389,Good,-1.5701345449307091,L0,0.07354121960276885,Good
France,Les Herbiers,-0.6490226337450856,0.0,Good,0.9824471899122199,Good,-0.8649747001505389,Good,-1.3417064648401995,L0,0.2627464510866655,Good
Georgia,Sukhumi,-0.6490226337450856,0.0,Good,0.6249911072838624,Good,-0.8649747001505389,Good,-0.47367976049626276,L0,-0.40575465804435734,Good
United States of America,Medfield,-0.27147038371844645,0.0,Good,-0.17928507862994206,Good,-0.2811292196476039,Good,-0.15388044836954923,L0,0.9815680224508865,Good
Sweden,Finspang,-0.541150562308903,0.0,Good,1.1611752312263988,Good,-0.8649747001505389,Good,-1.1589640007677917,L0,0.022359390859637156,Good
Hungary,Nagykallo,0.7533142949252885,0.0,Good,0.7143551279409518,Good,-0.2811292196476039,Good,0.7141462559743875,L1,1.1932876274513915,Moderate
India,Washim,-0.10966227656417249,0.0,Good,0.9824471899122199,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,-0.19803445317977536,Unhealthy
Brazil,Santa Gertrudes,1.022994473515745,0.0,Good,-2.324021574400087,Good,2.638098182867071,Good,0.9425743360648972,L1,1.8106346278419867,Moderate
Germany,Kyritz,-0.7029586694631769,0.0,Good,0.8930831692551305,Good,-0.8649747001505389,Good,-1.3417064648401995,L0,-0.9100411437831679,Good
Brazil,Sao Carlos,0.8072503306433798,0.0,Good,-0.7154692025724784,Good,-0.2811292196476039,Good,0.7598318719924895,L1,-0.8088327755664438,Moderate
Mexico,Metepec,-0.10966227656417249,0.0,Good,-1.6091094091433722,Good,-0.2811292196476039,Good,-0.01682360031524343,L2,-0.2506781777319627,Unhealthy for Sensitive Groups
Germany,Zittau,0.16001790202628408,0.0,Good,1.2505392518834881,Good,-0.2811292196476039,Good,0.21160447977526622,L1,-0.27402797273117546,Moderate
Mexico,Naucalpan,-0.10966227656417249,0.0,Good,0.9824471899122199,Good,2.054252702364136,Good,-0.01682360031524343,L3,-1.9451559028249186,Unhealthy
Liberia,Monrovia,0.42969808061674064,0.0,Good,-1.072925285200836,Good,-0.8649747001505389,Good,0.4400325598657759,L1,-0.9510950243592342,Moderate
France,Outreau,-0.5950865980269943,0.0,Good,1.0718112105693094,Good,-0.2811292196476039,Good,-1.1132783847496899,L0,-0.24028136463786592,Good
Serbia,Vlasotince,-0.10966227656417249,0.0,Good,0.35689904531259425,Good,-0.8649747001505389,Good,-0.01682360031524343,L0,0.8160012611338521,Good
India,Manamadurai,0.42969808061674064,0.0,Good,0.7143551279409518,Good,-0.8649747001505389,Good,0.4400325598657759,L1,-0.022141665309956763,Moderate
United States of America,Pine Hills,-0.05572624084608118,0.0,,0.17817100399841548,Good,-0.2811292196476039,Good,0.028862015702858502,L1,-0.9454075177722278,Moderate
Italy,Anagni,0.21395393774437538,0.0,Good,0.8037191485980412,Good,1.4704072218612012,Good,0.25729009579336815,L1,1.6837039457151515,Moderate
Democratic Republic of the Congo,Kabare,0.16001790202628408,0.0,,0.17817100399841548,Good,-0.8649747001505389,Good,0.21160447977526622,L1,-0.8258853018391977,Moderate
Benin,Lokossa,-0.27147038371844645,0.0,Good,-0.08992105797285267,Good,-0.8649747001505389,Good,-0.15388044836954923,L0,-0.4594847837223528,Good
Russian Federation,Kingisepp,-0.9726388480536334,0.0,Good,0.4462630659696836,Good,-0.8649747001505389,Good,-2.0726763211298302,L0,-0.1251423669067155,Good
United Kingdom of Great Britain and Northern Ireland,Northwich,-0.541150562308903,0.0,Good,-0.0005570373157632871,Good,1.4704072218612012,Good,-0.3823085284600589,L0,1.213183626974224,Good
United States of America,Haverstraw,-0.05572624084608118,0.0,Good,1.3399032725405775,Good,-0.2811292196476039,Good,0.028862015702858502,L1,-0.317355100143981,Moderate
Bangladesh,Bandarban,-0.10966227656417249,0.0,Good,0.6249911072838624,Good,-0.8649747001505389,Good,-0.01682360031524343,L0,1.3768837002573497,Good
Pakistan,Daulatpur,-0.10966227656417249,0.0,Good,-0.35801311994412083,Good,0.3027162608553311,Good,2.9070558248432805,L2,0.08937836248976834,Unhealthy for Sensitive Groups
Spain,Gijon,-0.5950865980269943,0.0,Good,0.2675350246555049,Good,0.3027162608553311,Good,-0.4279941444781608,L0,-1.780616420467355,Good
Italy,Poggiomarino,-0.5950865980269943,0.0,Good,1.0718112105693094,Good,0.3027162608553311,Good,-1.6158201609488112,L0,1.3293866129833671,Good
,Roseau,2.587139509340393,0.0,Good,-0.35801311994412083,Good,-0.8649747001505389,Good,2.2674572005898534,L2,0.46264949821106804,Unhealthy for Sensitive Groups
United States of America,Saratoga,-0.8108307408993596,0.0,,0.535627086626773,Good,2.638098182867071,Good,-0.6107366085505685,L0,-1.0878753883519687,Good
Poland,Koscierzyna,-0.8647667766174508,0.0,Good,0.6249911072838624,Good,-0.8649747001505389,Good,-0.976221536695384,L0,-1.0277158400102595,Good
China,Jishou,0.9690584377976538,0.0,Good,0.17817100399841548,Moderate,-0.2811292196476039,Good,0.8968887200467952,L1,-0.8644427780738067,Moderate
United States of America,Grandville,-0.27147038371844645,0.0,Good,0.17817100399841548,Good,1.4704072218612012,Good,-0.15388044836954923,L0,0.7608489937052355,Good
Brazil,Santo Angelo,-1.8356154195430945,0.0,Good,-0.9835612645437465,Good,-0.8649747001505389,Good,-1.5701345449307091,L0,-1.0782494191954295,Good
United States of America,Florham Park,2.85681968793085,0.0,Good,-1.5197453884862828,Good,-0.2811292196476039,Good,2.495885280680363,L2,-0.486763289960327,Unhealthy for Sensitive Groups
Russian Federation,Isilkul,-0.10966227656417249,0.0,Good,0.17817100399841548,Good,-0.8649747001505389,Good,-0.01682360031524343,L0,1.283886795805007,Good
China,Yungkang,-0.10966227656417249,0.0,Good,-1.072925285200836,Good,2.638098182867071,Good,-0.01682360031524343,L0,-1.2503832966614004,Good
Japan,Iruma,-1.0265748837717248,0.0,Good,0.35689904531259425,Good,0.886561741358266,Good,-1.3873920808583013,L0,0.6264664118992671,Good
Russian Federation,Kharabali,-0.7029586694631769,0.0,,0.8930831692551305,Good,-0.8649747001505389,Good,-1.3417064648401995,L0,-0.004956562496062775,Good
Peru,Chiclayo,-0.10966227656417249,0.0,Good,-0.4473771406012102,Good,-0.8649747001505389,Good,-0.01682360031524343,L0,-1.0214797883077507,Good
Brazil,Chuy,-1.943487490979277,0.0,Good,-1.9665654917717297,Good,-0.2811292196476039,Good,-1.5701345449307091,L0,1.2773305163992232,Good
Mexico,Tecuala,0.10608186630819275,0.0,Good,-1.5197453884862828,Good,-0.2811292196476039,Good,0.1659188637571643,L1,0.008493820471209614,Moderate
Peru,Morropon,0.321826009180558,0.0,Good,-2.1452935330859084,Good,0.3027162608553311,Good,0.34866132782957204,L1,0.6092169317108358,Moderate
United Kingdom of Great Britain and Northern Ireland,Kendal,-1.1344469552079075,0.0,Good,0.17817100399841548,Good,0.886561741358266,Good,-1.5701345449307091,L0,-0.47257526773015557,Good
United States of America,Coral Springs,-0.10966227656417249,0.0,Good,-2.234657553742998,Good,-0.2811292196476039,Good,-0.01682360031524343,L2,0.9307941855361435,Unhealthy for Sensitive Groups
Malaysia,Kampar,0.42969808061674064,0.0,Good,1.2505392518834881,Good,-0.2811292196476039,Good,0.4400325598657759,L1,-1.5154100926365268,Moderate
China,Danshui,2.748947616494667,0.0,Good,0.8037191485980412,Good,-0.2811292196476039,Good,2.404514048644159,L2,1.3690336983447169,Unhealthy for Sensitive Groups
Netherlands,Tynaarlo,-0.9726388480536334,0.0,Good,0.17817100399841548,Good,0.886561741358266,Good,-0.7477934566048744,L0,-0.8676411608625334,Good
China,Anqiu,2.964691759367032,0.0,Good,0.17817100399841548,Unhealthy for Sensitive Groups,2.054252702364136,Good,1.6278585763364262,L1,0.40153870738661646,Unhealthy for Sensitive Groups
Spain,Valverde Del Camino,-1.1344469552079075,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-1.3417064648401995,L0,1.1035171279014822,Good
Thailand,Non Sang,-0.10966227656417249,0.0,Good,0.17817100399841548,Good,-0.8649747001505389,Good,-0.01682360031524343,L0,1.8812702386376616,Good
,Birkenhead,-0.9726388480536334,0.0,Good,0.4462630659696836,Good,1.4704072218612012,Good,-1.2960208488220977,L0,1.326791893480429,Good
Italy,Ravenna,0.9690584377976538,0.0,Good,1.7867233758260244,Good,-0.2811292196476039,Good,0.8968887200467952,L1,-0.6862215396606862,Moderate
Portugal,Sao Joao Da Talha,-0.48721452659081166,0.0,Good,0.0888069833413261,Good,0.3027162608553311,Good,-0.33662291244195697,L0,-1.552020797791598,Good
India,Anantnag,2.5332034736223017,0.0,Good,1.6079953345118456,Good,-0.8649747001505389,Good,2.2217715845717514,L1,-0.20320805391380287,Moderate
Spain,Cartagena,-0.10966227656417249,0.0,Good,-0.0005570373157632871,Good,0.886561741358266,Good,-0.01682360031524343,L0,1.0275979813610563,Good
Germany,Gundelfingen,0.5915061877710146,0.0,,0.17817100399841548,Good,0.886561741358266,Good,0.5770894079200817,L1,-0.5275073505278716,Moderate
Romania,Botosani,0.5915061877710146,0.0,Good,1.3399032725405775,Good,-0.8649747001505389,Good,0.5770894079200817,L1,1.1342449512645008,Moderate
Indonesia,Plered,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy for Sensitive Groups,-0.2811292196476039,Good,2.8156845928070764,L2,1.4732488709402842,Unhealthy for Sensitive Groups
Mexico,Tlaltelulco,-0.10966227656417249,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,1.4379924075509098,Unhealthy
Germany,Ahrensburg,-0.43327849087272036,0.0,Good,1.3399032725405775,Good,-0.8649747001505389,Good,-1.2960208488220977,L0,-0.41823505241422565,Good
United States of America,Salina,-0.05572624084608118,0.0,Good,0.4462630659696836,Good,-0.2811292196476039,Good,0.028862015702858502,L1,-0.0426308110623753,Moderate
Italy,Campiglia Marittima,1.8320350092871147,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,-0.8391646886410782,L0,-0.7165763004609674,Moderate
Pakistan,Jand,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy for Sensitive Groups,2.638098182867071,Good,-0.01682360031524343,L2,1.4770429262080687,Unhealthy for Sensitive Groups
Thailand,Khon Kaen,2.3713953664680276,0.0,Good,-0.8048332232295677,Good,1.4704072218612012,Good,2.0847147365174457,L1,-0.3921846475173692,Moderate
Côte d'Ivoire,Bangolo,-0.32540641943653775,0.0,Good,-1.341017347172104,Good,-0.8649747001505389,Good,-0.19956606438765118,L0,-0.44556772811191636,Good
Japan,Tagawa,-0.37934245515462905,0.0,Good,1.4292672931976669,Good,-0.8649747001505389,Good,-0.5650509925324666,L0,-0.12746286531036996,Good
Italy,Tortoli,-0.541150562308903,0.0,Good,1.1611752312263988,Good,-0.2811292196476039,Good,-1.2960208488220977,L0,-0.6526659678569343,Good
Benin,Cove,2.2635232950318454,0.0,Good,-0.9835612645437465,Good,0.3027162608553311,Good,1.9933435044812418,L1,-0.07183697531850637,Moderate
Hungary,Veresegyhaz,0.6454422234891058,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,0.34866132782957204,L1,-0.41130620296280124,Moderate
India,Athgarh,-0.10966227656417249,0.0,,0.0888069833413261,Good,-0.2811292196476039,Good,-0.01682360031524343,L2,0.12726991752799016,Unhealthy for Sensitive Groups
Malaysia,Jerantut,-0.21753434800035512,0.0,,0.17817100399841548,Good,-0.2811292196476039,Good,-0.10819483235144729,L0,0.42652520837002666,Good
Russian Federation,Solnechnogorsk,-0.27147038371844645,0.0,Good,-0.26864909928703146,Good,0.3027162608553311,Good,-0.15388044836954923,L0,-0.5573834970006248,Good
Madagascar,Ambatofinandrahana,0.42969808061674064,0.0,Good,-0.8048332232295677,Good,-0.8649747001505389,Good,0.4400325598657759,L1,0.8757335206242114,Moderate
United Kingdom of Great Britain and Northern Ireland,Kilmarnock,-0.9187028123355422,0.0,Good,0.535627086626773,Good,-0.2811292196476039,Good,-0.7021078405867724,L0,-0.005096634983377259,Good
Russian Federation,Losino Petrovskiy,0.7533142949252885,0.0,Good,-0.9835612645437465,Good,-0.2811292196476039,Good,0.7141462559743875,L1,0.07388360823195021,Moderate
Germany,Menden,-0.9726388480536334,0.0,Good,0.4462630659696836,Good,0.3027162608553311,Good,-1.1132783847496899,L0,-0.13672674261509915,Good
United States of America,Wilbraham,0.16001790202628408,0.0,Good,-0.5367411612582996,Good,-0.2811292196476039,Good,0.21160447977526622,L1,-1.1899160907385347,Moderate
Indonesia,Balaipungut,0.2678899734624667,0.0,Good,-1.5197453884862828,Good,0.3027162608553311,Good,0.3029757118114701,L1,0.5206684928442944,Moderate
Russian Federation,Lyudinovo,0.9690584377976538,0.0,Good,-0.5367411612582996,Good,0.3027162608553311,Good,0.8968887200467952,L1,-0.9252428841531366,Moderate
Poland,Strzelce Opolskie,-0.6490226337450856,0.0,Good,-0.0005570373157632871,Good,-0.2811292196476039,Good,-0.47367976049626276,L0,0.161579566987441,Good
Poland,Zlotow,-1.1883829909259986,0.0,,0.17817100399841548,Good,-0.2811292196476039,Good,-0.9305359206772821,L0,0.09875565523333459,Good
Japan,Hachioji,-0.21753434800035512,0.0,Good,1.697359355168935,Good,0.3027162608553311,Good,-0.6107366085505685,L0,-1.761196004397607,Good
Madagascar,Ambilobe,-1.565935240952638,0.0,Good,-0.5367411612582996,Good,-0.8649747001505389,Good,-1.4787633128945052,L0,-0.3375660797781322,Good
Ukraine,Kalanchak,-0.5950865980269943,0.0,Good,0.17817100399841548,Good,-0.8649747001505389,Good,-0.4279941444781608,L0,2.1097021230085446,Good
Netherlands,Nederweert,-0.8647667766174508,0.0,Good,0.4462630659696836,Good,0.3027162608553311,Good,-0.6564222245686705,L0,0.3470773852020851,Good
Romania,Targu Jiu,-0.541150562308903,0.0,Good,0.7143551279409518,Good,-0.2811292196476039,Good,-0.3823085284600589,L0,-0.7542217049451111,Good
Greece,Aiyion,1.4005467235423843,0.0,Good,0.9824471899122199,Good,-0.8649747001505389,Good,1.2623736481916108,L1,-0.5943391724962266,Moderate
Brazil,Pedra Azul,-1.6198712766707293,0.0,,0.17817100399841548,Good,-0.2811292196476039,Good,-1.2960208488220977,L0,0.16626553068382302,Good
United States of America,Mesquite,0.7533142949252885,0.0,Good,0.17817100399841548,Good,2.054252702364136,Good,0.7141462559743875,L1,1.3891875565411824,Moderate
Benin,Djougou,0.10608186630819275,0.0,Good,-0.0005570373157632871,Good,-0.8649747001505389,Good,0.1659188637571643,L1,0.8966186165330444,Moderate
United States of America,Minot,-0.16359831228226382,0.0,Good,-0.08992105797285267,Good,-0.2811292196476039,Good,-0.06250921633334536,L0,-0.7129296874704291,Good
Canada,Parksville,0.48363411633483194,0.0,Good,0.535627086626773,Good,-0.2811292196476039,Good,0.48571817588387783,L1,-0.2831530285654512,Moderate
Romania,Dofteana,-0.32540641943653775,0.0,Good,1.3399032725405775,Good,-0.8649747001505389,Good,-0.19956606438765118,L0,0.7218013682442671,Good
Russian Federation,Khimki,-0.6490226337450856,0.0,Good,0.0888069833413261,Good,-0.2811292196476039,Good,-0.47367976049626276,L0,-0.4952341727518724,Good
India,Sadri,-0.10966227656417249,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,-0.24293196959882798,Unhealthy
Sweden,Angelholm,-0.7029586694631769,0.0,Good,0.8930831692551305,Good,-0.2811292196476039,Good,-0.6107366085505685,L0,-0.3914771181954108,Good
France,Graulhet,-0.0017902051279898713,0.0,Good,0.8930831692551305,Good,-0.2811292196476039,Good,0.07454763172096043,L1,-0.6121276558184482,Moderate
India,Krishnagiri,0.16001790202628408,0.0,Good,-0.35801311994412083,Good,-0.8649747001505389,Good,0.21160447977526622,L1,0.8342216905428437,Moderate
Mexico,Ometepec,0.5375701520529232,0.0,Good,-1.787837450457551,Good,2.638098182867071,Good,0.5314037919019797,L1,2.7220696388464765,Moderate
United States of America,Lakeside,0.2678899734624667,0.0,Good,-0.626105181915389,Good,-0.2811292196476039,Good,0.3029757118114701,L1,0.8714016234068791,Moderate
Italy,Bollate,-1.2962550623621814,0.0,Good,0.17817100399841548,Good,0.886561741358266,Good,-1.2046496167858938,L0,0.16492460894732372,Good
India,Patnagarh,-0.10966227656417249,0.0,,2.2335434791114714,Moderate,-0.2811292196476039,Good,-0.01682360031524343,L3,2.07501267529754,Unhealthy
France,Viry Chatillon,1.1308665449519277,0.0,,1.3399032725405775,Good,0.3027162608553311,Good,1.033945568101101,L1,0.2739469581494224,Moderate
Germany,Schweinfurt,0.6454422234891058,0.0,Good,0.535627086626773,Good,0.886561741358266,Good,0.6227750239381836,L1,1.2722707566372424,Moderate
China,Linjiang,1.4005467235423843,0.0,Good,1.7867233758260244,Good,-0.2811292196476039,Good,1.2623736481916108,L1,-0.41356785318960587,Moderate
United Republic of Tanzania,Butiama,-1.404127133798364,0.0,Good,-1.341017347172104,Good,-0.8649747001505389,Good,-1.1132783847496899,L0,1.7043604017907712,Good
Italy,Sessa Aurunca,-0.8647667766174508,0.0,Good,0.6249911072838624,Good,0.886561741358266,Good,-1.2046496167858938,L0,0.6630054778843003,Good
Papua New Guinea,Kimbe,-1.6738073123888206,0.0,Good,-0.7154692025724784,Good,-0.8649747001505389,Good,-1.7071913929850149,L0,-1.9823495273517897,Good
Germany,Sulzbach,0.6454422234891058,0.0,Good,2.3229074997685606,Moderate,-0.8649747001505389,Good,0.6227750239381836,L1,-0.6671284234647734,Moderate
India,Junagadh,-0.10966227656417249,0.0,Good,-0.17928507862994206,Good,-0.8649747001505389,Good,-0.01682360031524343,L2,0.5311842099549491,Unhealthy for Sensitive Groups
Nigeria,Kagoro,2.1017151878775713,0.0,Good,-1.341017347172104,Good,0.3027162608553311,Good,1.8562866564269358,L1,-0.006116074093974263,Moderate
India,Dalsingh Sarai,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy,-0.2811292196476039,Good,-0.01682360031524343,L3,2.4479648142177313,Unhealthy
Kazakhstan,Semey,-0.541150562308903,0.0,Good,1.1611752312263988,Good,-0.8649747001505389,Good,-1.6158201609488112,L0,0.5108482758820752,Good
